Event_id,Year,dead,missing,dead_and_missing,latitude,longitude
34857,2007,0,0,1,53.018822,-2.189053
34893,2007,0,0,1,34.686667,-1.911389
34898,2007,0,0,1,35.1,-1.85
34678,2007,0,0,1,35.1,-1.85
34913,2007,0,0,1,35.1,-1.85
34711,2007,0,0,3,35.1,-1.85
34704,2007,0,0,1,53.661998,-1.79723
34890,2007,0,0,10,36.146155,-1.494141
34665,2007,0,0,1,35.579544,-1.142499
34705,2007,0,0,1,37.617153,-0.992914
34753,2007,0,0,1,37.931706,-0.660553
34655,2007,0,0,2,37.931706,-0.660553
34788,2007,0,0,1,35.696944,-0.633056
34687,2007,0,0,1,44.837789,-0.57918
34748,2007,0,0,1,35.85,-0.316667
34819,2007,0,0,4,35.85,-0.316667
34899,2007,0,0,4,36,-0.3
34904,2007,0,0,1,51.511214,-0.119824
34717,2007,0,0,1,39.984458,-0.04495
34720,2007,0,0,1,38.77474,0.08519
34696,2007,0,0,1,38.77474,0.08519
34718,2007,0,0,5,38.77474,0.08519
34721,2007,0,0,6,38.77474,0.08519
34670,2007,0,0,12,35.939838,0.089767
34656,2007,0,0,1,51.735587,0.46855
34661,2007,0,0,7,28.033886,1.659626
34812,2007,0,0,1,50.95129,1.858686
34660,2007,0,0,1,49.06159,2.158135
34716,2007,0,0,1,48.856614,2.352222
34875,2007,0,0,1,48.856614,2.352222
34767,2007,0,0,1,36.142015,4.240723
34908,2007,0,0,1,50.85034,4.35171
34879,2007,0,0,1,52.370216,4.895168
34744,2007,0,0,1,46.198392,6.142296
34842,2007,0,0,1,45.217675,6.47587
34808,2007,0,0,1,53.171826,6.605243
34902,2007,0,0,1,46.99576,7.08635
34909,2007,0,0,1,51.16809,7.126517
34874,2007,0,0,2,36.902859,7.755543
34906,2007,0,0,33,36.902859,7.755543
34688,2007,0,0,1,52.278385,7.920044
34736,2007,0,0,1,17.607789,8.081666
34845,2007,0,0,1,17.607789,8.081666
34725,2007,0,0,8,51.4025,8.641667
34829,2007,0,0,1,50.110922,8.682127
34787,2007,0,0,1,40.120875,9.012893
34747,2007,0,0,45,42.434479,9.137443
34914,2007,0,0,3,37.150437,9.23422
34697,2007,0,0,3,37.150437,9.23422
34922,2007,0,0,1,37.27626,9.873071
34851,2007,0,0,1,36.81881,10.16596
34818,2007,0,0,20,36.81881,10.16596
34848,2007,0,0,28,36.81881,10.16596
34863,2007,0,0,28,36.81881,10.16596
34654,2007,0,0,5,34.745159,10.7613
34695,2007,0,0,1,44.648837,10.920087
34700,2007,0,0,1,44.648837,10.920087
34837,2007,0,0,1,33.503681,11.11538
34930,2007,0,0,1,23.803497,11.291889
34681,2007,0,0,1,49.44032,11.863345
34723,2007,0,0,1,36.828221,11.940496
34779,2007,0,0,3,36.828221,11.940496
34741,2007,0,0,1,54.083419,12.100429
34806,2007,0,0,3,45.493488,12.246318
34764,2007,0,0,1,35.508622,12.59292
34770,2007,0,0,1,35.508622,12.59292
34823,2007,0,0,1,35.508622,12.59292
34886,2007,0,0,1,35.508622,12.59292
34702,2007,0,0,1,35.508622,12.59292
34925,2007,0,0,1,35.508622,12.59292
34742,2007,0,0,2,35.508622,12.59292
34856,2007,0,0,2,35.508622,12.59292
34669,2007,0,0,2,35.508622,12.59292
34801,2007,0,0,4,35.508622,12.59292
34821,2007,0,0,4,35.508622,12.59292
34743,2007,0,0,6,35.508622,12.59292
34752,2007,0,0,6,35.508622,12.59292
34836,2007,0,0,8,35.508622,12.59292
34760,2007,0,0,14,35.508622,12.59292
34759,2007,0,0,15,35.508622,12.59292
34802,2007,0,0,16,35.508622,12.59292
34894,2007,0,0,19,35.508622,12.59292
34833,2007,0,0,20,35.508622,12.59292
34861,2007,0,0,20,35.508622,12.59292
34805,2007,0,0,34,35.508622,12.59292
34745,2007,0,0,45,35.508622,12.59292
34920,2007,0,0,45,35.508622,12.59292
34843,2007,0,0,25,32.876174,13.187507
34816,2007,0,0,1,38.115688,13.361267
34860,2007,0,0,1,38.115688,13.361267
34650,2007,0,0,1,52.520007,13.404954
34651,2007,0,0,1,52.520007,13.404954
34790,2007,0,0,9,37.599994,14.015356
34838,2007,0,0,14,37.599994,14.015356
34832,2007,0,0,1,36.0443,14.251222
34707,2007,0,0,1,35.937496,14.375416
34768,2007,0,0,1,35.937496,14.375416
34778,2007,0,0,1,35.937496,14.375416
34826,2007,0,0,1,35.937496,14.375416
34840,2007,0,0,1,35.937496,14.375416
34854,2007,0,0,1,35.937496,14.375416
34831,2007,0,0,2,35.937496,14.375416
34795,2007,0,0,3,35.937496,14.375416
34796,2007,0,0,3,35.937496,14.375416
34873,2007,0,0,3,35.937496,14.375416
34834,2007,0,0,4,35.937496,14.375416
34769,2007,0,0,11,35.937496,14.375416
34820,2007,0,0,11,35.937496,14.375416
34849,2007,0,0,21,35.937496,14.375416
34926,2007,0,0,21,35.937496,14.375416
34835,2007,0,0,22,35.937496,14.375416
34740,2007,0,0,25,35.937496,14.375416
34785,2007,0,0,25,35.937496,14.375416
34858,2007,0,0,28,35.937496,14.375416
34825,2007,0,0,1,35.860278,14.381389
34674,2007,0,0,1,35.88301,14.493757
34855,2007,0,0,57,35.89779,14.514106
34813,2007,0,0,1,35.861313,14.565384
34827,2007,0,0,3,36.926927,14.725513
34775,2007,0,0,1,38.158524,14.742693
34789,2007,0,0,1,38.158524,14.742693
34830,2007,0,0,3,38.158524,14.742693
34917,2007,0,0,4,36.68169,15.133875
34685,2007,0,0,1,36.868991,15.135476
34689,2007,0,0,17,36.868991,15.135476
34738,2007,0,0,4,37.075474,15.286586
34690,2007,0,0,25,39.308771,16.346379
34839,2007,0,0,1,26.3351,17.228331
34924,2007,0,0,2,26.3351,17.228331
34791,2007,0,0,3,26.3351,17.228331
34786,2007,0,0,8,26.3351,17.228331
34804,2007,0,0,12,26.3351,17.228331
34923,2007,0,0,12,26.3351,17.228331
34798,2007,0,0,2,26.3351,17.228331
34822,2007,0,0,8,26.3351,17.228331
34732,2007,0,0,1,43.342273,17.812754
34814,2007,0,0,1,-11.202692,17.873887
34918,2007,0,0,30,34.553128,18.048011
34724,2007,0,0,3,51.919438,19.145136
34771,2007,0,0,1,41.153332,20.168331
34684,2007,0,0,1,41.153332,20.168331
34905,2007,0,0,2,39.864207,20.792365
34774,2007,0,0,3,37.78816,20.898827
34772,2007,0,0,1,39.074208,21.824312
34755,2007,0,0,1,40.63935,22.944606
34715,2007,0,0,1,37.983716,23.72931
34807,2007,0,0,1,35.240117,24.809269
34667,2007,0,0,1,35.240117,24.809269
34889,2007,0,0,1,44.502292,26.101538
34653,2007,0,0,1,41.244376,26.135943
34749,2007,0,0,14,38.370981,26.136346
34746,2007,0,0,3,38.32981,26.314921
34657,2007,0,0,1,39.16408,26.372171
34733,2007,0,0,2,39.16408,26.372171
34773,2007,0,0,2,39.16408,26.372171
34739,2007,0,0,1,37.743215,26.820351
34781,2007,0,0,1,37.743215,26.820351
34881,2007,0,0,1,37.743215,26.820351
34713,2007,0,0,2,37.743215,26.820351
34735,2007,0,0,2,37.743215,26.820351
34844,2007,0,0,2,37.743215,26.820351
34907,2007,0,0,7,37.743215,26.820351
34888,2007,0,0,11,37.743215,26.820351
34901,2007,0,0,17,37.743215,26.820351
34693,2007,0,0,17,37.743215,26.820351
34895,2007,0,0,24,37.743215,26.820351
34765,2007,0,0,86,38.2,26.833333
34866,2007,0,0,3,37.140914,26.848843
34758,2007,0,0,11,38.41885,27.12872
34663,2007,0,0,50,38.41885,27.12872
34658,2007,0,0,1,37.035339,27.43029
34659,2007,0,0,8,37.035339,27.43029
34915,2007,0,0,15,39.648369,27.88261
34706,2007,0,0,16,39.648369,27.88261
63125,2007,1,0,1,41.036944,28.9775
34722,2007,0,0,8,31.200092,29.918739
34911,2007,0,0,57,31.200092,29.918739
34912,2007,0,0,1,26.820553,30.802498
34719,2007,0,0,1,24.088938,32.899829
34701,2007,0,0,1,24.088938,32.899829
34761,2007,0,0,2,41.025869,33.189515
34677,2007,0,0,1,35.126413,33.429859
34676,2007,0,0,1,35.126413,33.429859
34793,2007,0,0,1,31.280267,34.240191
34846,2007,0,0,1,35.46883,44.39098
34783,2007,0,0,4,-12.8275,45.166244
34877,2007,0,0,10,-12.8275,45.166244
34671,2007,0,0,10,-12.8275,45.166244
34762,2007,0,0,17,-12.8275,45.166244
34726,2007,0,0,19,-12.8275,45.166244
34763,2007,0,0,19,-12.8275,45.166244
34880,2007,0,0,19,-12.8275,45.166244
34784,2007,0,0,20,-12.8275,45.166244
34919,2007,0,0,21,-12.8275,45.166244
34794,2007,0,0,29,-12.8275,45.166244
34885,2007,0,0,7,32.427908,53.688046
34792,2007,0,0,2,23.14632,58.825119
34900,2007,0,0,1,23.684994,90.356331
34361,2008,0,0,3,27.725499,-18.024301
34414,2008,0,0,1,28.103304,-17.219358
34448,2008,0,0,1,28.103304,-17.219358
34468,2008,0,0,1,28.103304,-17.219358
34367,2008,0,0,3,28.103304,-17.219358
34366,2008,0,0,3,28.103304,-17.219358
34464,2008,0,0,4,28.103304,-17.219358
34365,2008,0,0,5,28.103304,-17.219358
34364,2008,0,0,11,28.103304,-17.219358
34437,2008,0,0,1,28.291564,-16.62913
34348,2008,0,0,1,28.291564,-16.62913
34377,2008,0,0,1,28.291564,-16.62913
34380,2008,1,0,1,28.291564,-16.62913
34517,2008,0,0,3,28.291564,-16.62913
34611,2008,0,0,3,28.291564,-16.62913
34541,2008,0,0,2,28.291564,-16.62913
34352,2008,0,0,3,28.291564,-16.62913
34411,2008,0,0,8,28.291564,-16.62913
34461,2008,0,0,11,28.291564,-16.62913
34434,2008,0,0,33,28.291564,-16.62913
34358,2008,0,0,1,28.291564,-16.62913
34360,2008,0,0,1,28.291564,-16.62913
34382,2008,0,0,1,28.291564,-16.62913
34386,2008,0,0,1,28.291564,-16.62913
34579,2008,0,0,2,28.291564,-16.62913
34486,2008,0,0,4,28.291564,-16.62913
34601,2008,0,0,1,28.386856,-16.553251
34509,2008,0,0,1,28.569022,-16.324539
34467,2008,0,0,23,28.569022,-16.324539
34570,2008,0,0,4,23.69751,-15.93698
34637,2008,0,0,4,23.69751,-15.93698
34422,2008,0,0,6,23.69751,-15.93698
34463,2008,0,0,1,27.793611,-15.658889
34419,2008,0,0,13,27.793611,-15.658889
34618,2008,0,0,14,27.793611,-15.658889
34513,2008,0,0,3,27.759555,-15.57903
34619,2008,0,0,4,28.009757,-15.53205
34555,2008,0,0,2,28.358744,-14.053676
34588,2008,0,0,24,27.93556,-12.91871
34393,2008,0,0,1,43.351149,-8.185424
34607,2008,0,0,8,43.001693,-7.85388
34545,2008,0,0,36,31.791702,-7.09262
34388,2008,0,0,49,34.264061,-6.578296
34466,2008,0,0,50,34.264061,-6.578296
34603,2008,0,0,17,36.277685,-6.087779
34582,2008,0,0,1,36.19002,-5.92248
34614,2008,0,0,1,36.19002,-5.92248
34564,2008,0,0,2,36.19002,-5.92248
34629,2008,0,0,6,36.19002,-5.92248
34598,2008,0,0,1,36.018776,-5.600819
34597,2008,0,0,2,36.018776,-5.600819
34596,2008,0,0,1,36.132977,-5.453909
34542,2008,0,0,1,35.888384,-5.324636
34530,2008,0,0,1,35.964373,-5.196533
34558,2008,0,0,2,36.42985,-5.149141
34398,2008,0,0,2,36.42985,-5.149141
34449,2008,0,0,1,36.721261,-4.421266
34452,2008,0,0,1,36.721261,-4.421266
34581,2008,0,0,1,55.57156,-4.410332
34605,2008,0,0,2,36.744421,-4.092531
34433,2008,0,0,2,17.570692,-3.996166
34405,2008,0,0,21,17.570692,-3.996166
34438,2008,0,0,75,17.570692,-3.996166
34536,2008,0,0,7,35.249299,-3.937112
34508,2008,0,0,1,40.463667,-3.74922
34590,2008,0,0,1,40.416775,-3.70379
34441,2008,0,0,1,37.177336,-3.598557
34469,2008,0,0,14,37.177336,-3.598557
34595,2008,0,0,1,36.748374,-3.516861
34507,2008,0,0,1,55.378051,-3.435973
34535,2008,0,0,1,55.378051,-3.435973
34592,2008,0,0,1,55.378051,-3.435973
34594,2008,0,0,1,55.378051,-3.435973
34636,2008,0,0,1,55.378051,-3.435973
34436,2008,0,0,1,35.292278,-2.938097
34529,2008,0,0,1,35.292278,-2.938097
34534,2008,0,0,1,35.292278,-2.938097
34566,2008,0,0,1,35.292278,-2.938097
34568,2008,0,0,1,35.292278,-2.938097
34338,2008,0,0,1,35.292278,-2.938097
34341,2008,0,0,1,35.292278,-2.938097
34397,2008,0,0,1,35.292278,-2.938097
34440,2008,0,0,1,36.834047,-2.463714
34392,2008,0,0,15,36.834047,-2.463714
34430,2008,0,0,35,36.834047,-2.463714
34585,2008,0,0,1,53.835187,-2.219377
34620,2008,0,0,1,52.988024,-2.20218
34638,2008,0,0,7,34.686667,-1.911389
34644,2008,0,0,3,36.146155,-1.494141
34575,2008,0,0,1,7.946527,-1.023194
34424,2008,0,0,20,37.617153,-0.992914
34578,2008,0,0,1,53.54368,-0.974168
34444,2008,0,0,14,37.931706,-0.660553
34580,2008,0,0,1,35.696944,-0.633056
34559,2008,0,0,16,35.696944,-0.633056
34621,2008,0,0,1,51.481969,-0.526243
34537,2008,0,0,1,35.85,-0.316667
34560,2008,0,0,8,35.85,-0.316667
34340,2008,0,0,12,35.85,-0.316667
34473,2008,0,0,16,35.85,-0.316667
34641,2008,0,0,1,35.8,-0.266667
34646,2008,0,0,4,35.8,-0.266667
34567,2008,0,0,1,51.519411,-0.126966
34645,2008,0,0,3,35.939838,0.089767
34565,2008,0,0,5,35.939838,0.089767
34504,2008,0,0,16,35.208889,0.479722
34642,2008,0,0,1,35.533333,1.016667
34643,2008,0,0,1,35.37849,1.32569
34357,2008,0,0,6,28.033886,1.659626
34451,2008,0,0,1,50.95129,1.858686
34460,2008,0,0,1,50.95129,1.858686
34383,2008,0,0,1,50.95129,1.858686
34521,2008,0,0,2,36.60709,2.196783
34589,2008,0,0,1,46.227638,2.213749
34379,2008,0,0,1,46.227638,2.213749
34563,2008,0,0,1,48.856614,2.352222
34587,2008,0,0,1,48.856614,2.352222
34482,2008,0,0,1,48.847759,2.439497
34427,2008,0,0,1,36.752887,3.042048
69751,2008,1,0,1,50.85,4.33
34647,2008,0,0,1,51.924216,4.481776
34543,2008,0,0,1,51.35819,4.863547
34635,2008,0,0,1,51.35819,4.863547
34345,2008,0,0,1,50.671046,5.57847
34639,2008,0,0,1,49.815273,6.129583
34604,2008,0,0,1,36.866667,6.9
34562,2008,0,0,1,49.651244,7.163161
34538,2008,0,0,1,47.557421,7.592573
34487,2008,0,0,1,36.902859,7.755543
34481,2008,1,0,1,36.902859,7.755543
34421,2008,0,0,14,36.902859,7.755543
34573,2008,0,0,1,47.36865,8.539183
34599,2008,0,0,6,40.120875,9.012893
34446,2008,0,0,38,40.120875,9.012893
34410,2008,0,0,13,41.125526,9.024635
34632,2008,0,0,3,44.348399,9.234647
34627,2008,0,0,37,0.390841,9.453644
34488,2008,0,0,1,36.81881,10.16596
34471,2008,0,0,149,36.81881,10.16596
34557,2008,0,0,1,51.165691,10.451526
34552,2008,0,0,1,50.658799,10.664964
34516,2008,0,0,2,34.745159,10.7613
34423,2008,0,0,5,37.125836,10.802826
34527,2008,0,0,50,35.77718,10.8261
34457,2008,0,0,1,49.45203,11.07675
34519,2008,0,0,1,43.77268,11.253604
34343,2008,0,0,6,23.803497,11.291889
34435,2008,0,0,21,23.803497,11.291889
34415,2008,0,0,23,23.803497,11.291889
34346,2008,0,0,25,23.803497,11.291889
34428,2008,0,0,56,23.803497,11.291889
34501,2008,0,0,100,32.933333,12.083333
34608,2008,0,0,1,44.171131,12.161842
34472,2008,0,0,1,45.440847,12.315515
34477,2008,0,0,1,45.440847,12.315515
34480,2008,0,0,1,45.440847,12.315515
34561,2008,0,0,1,45.440847,12.315515
34344,2008,0,0,1,45.440847,12.315515
34385,2008,0,0,1,45.440847,12.315515
34602,2008,0,0,1,45.440847,12.315515
34511,2008,0,0,1,38.017618,12.537202
34500,2008,0,0,1,35.508622,12.59292
34506,2008,0,0,1,35.508622,12.59292
34505,2008,0,0,1,35.508622,12.59292
34510,2008,0,0,1,35.508622,12.59292
34546,2008,0,0,1,35.508622,12.59292
34359,2008,0,0,1,35.508622,12.59292
34612,2008,0,0,1,35.508622,12.59292
34354,2008,0,0,4,35.508622,12.59292
34447,2008,0,0,7,35.508622,12.59292
34547,2008,0,0,23,35.508622,12.59292
34459,2008,0,0,28,35.508622,12.59292
34574,2008,0,0,40,35.508622,12.59292
34624,2008,0,0,2,33.81445,12.700195
34399,2008,0,0,47,33.81445,12.700195
34503,2008,0,0,1,35.866074,12.868741
34400,2008,0,0,1,36.239546,13.007813
34569,2008,0,0,1,52.520007,13.404954
34606,2008,0,0,1,43.61583,13.518915
34454,2008,0,0,1,37.599994,14.015356
34455,2008,0,0,1,37.599994,14.015356
34623,2008,0,0,13,37.599994,14.015356
34475,2008,0,0,2,37.490112,14.062893
53692,2008,0,0,1,52.825559,14.197083
34350,2008,0,0,1,46.62794,14.30899
34456,2008,0,0,1,35.937496,14.375416
34485,2008,0,0,1,35.937496,14.375416
34483,2008,0,0,1,35.937496,14.375416
34489,2008,0,0,1,35.937496,14.375416
34495,2008,0,0,1,35.937496,14.375416
34522,2008,0,0,1,35.937496,14.375416
34442,2008,0,0,2,35.937496,14.375416
34465,2008,0,0,3,35.937496,14.375416
34478,2008,0,0,3,35.937496,14.375416
34391,2008,0,0,3,35.937496,14.375416
34418,2008,0,0,5,35.937496,14.375416
34515,2008,0,0,5,35.937496,14.375416
34514,2008,0,0,5,35.937496,14.375416
34362,2008,0,0,5,35.937496,14.375416
34490,2008,0,0,6,35.937496,14.375416
34631,2008,0,0,6,35.937496,14.375416
34524,2008,0,0,12,35.937496,14.375416
34396,2008,0,0,15,35.937496,14.375416
34426,2008,0,0,27,35.937496,14.375416
34518,2008,0,0,28,35.937496,14.375416
34404,2008,0,0,35,35.937496,14.375416
34425,2008,0,0,84,35.937496,14.375416
34617,2008,0,0,1,51.182293,14.423775
34413,2008,0,0,1,35.89779,14.514106
34622,2008,0,0,12,35.89779,14.514106
34526,2008,0,0,1,35.825556,14.528056
34491,2008,0,0,1,35.841667,14.544722
34591,2008,0,0,1,35.834673,14.552498
34381,2008,0,0,1,35.834673,14.552498
34613,2008,0,0,1,35.834673,14.552498
34533,2008,0,0,3,35.834673,14.552498
34474,2008,0,0,1,35.869682,14.566763
34520,2008,0,0,1,36.926927,14.725513
34363,2008,0,0,13,36.68169,15.133875
34373,2008,0,0,1,26.3351,17.228331
34443,2008,0,0,3,26.3351,17.228331
34502,2008,13,0,13,26.3351,17.228331
34633,2008,0,0,45,26.3351,17.228331
34625,2008,0,0,75,26.3351,17.228331
34376,2008,0,0,1,26.3351,17.228331
34539,2008,0,0,13,26.3351,17.228331
34470,2008,0,0,15,26.3351,17.228331
34409,2008,0,0,1,40.632728,17.941762
34371,2008,0,0,1,39.727177,20.059855
34378,2008,0,0,5,39.727177,20.059855
34372,2008,0,0,3,41.153332,20.168331
34375,2008,0,0,2,40.261643,20.786133
34355,2008,0,0,2,39.077771,21.665039
34353,2008,0,0,2,39.074208,21.824312
34339,2008,0,0,1,42.675931,23.433222
34370,2008,0,0,1,37.983716,23.72931
34540,2008,0,0,1,41.130036,24.88649
34616,2008,0,0,1,37.075546,25.520736
34368,2008,0,0,2,37.075546,25.520736
34615,2008,0,0,19,37.075546,25.520736
34593,2008,0,0,1,40.845719,25.873962
34390,2008,0,0,18,40.845719,25.873962
34609,2008,0,0,1,41.244376,26.135943
34498,2008,0,0,2,41.244376,26.135943
34402,2008,0,0,4,41.244376,26.135943
34403,2008,0,0,4,41.244376,26.135943
34528,2008,0,0,4,41.244376,26.135943
34342,2008,0,0,7,39.599541,26.40086
34494,2008,0,0,4,39.33589,26.71281
34347,2008,4,0,5,39.33589,26.71281
34493,2008,0,0,1,37.743215,26.820351
34349,2008,1,0,1,37.743215,26.820351
34523,2008,0,0,2,37.743215,26.820351
34525,2008,0,0,21,37.743215,26.820351
34394,2008,0,0,18,40.895168,26.90943
34492,2008,0,0,1,41.733333,27.216667
34351,2008,0,0,1,41.733333,27.216667
34432,2008,0,0,1,37.369342,27.27349
34572,2008,0,0,6,37.369342,27.27349
34640,2008,0,0,6,37.369342,27.27349
34445,2008,0,0,13,41.00527,28.97696
34628,2008,0,0,13,41.00527,28.97696
34531,2008,0,0,18,41.00527,28.97696
34416,2008,0,0,3,31.200092,29.918739
34626,2008,0,0,2,12.862807,30.217636
34610,2008,0,0,8,26.820553,30.802498
34496,2008,0,0,51,26.820553,30.802498
34407,2008,0,0,80,26.820553,30.802498
34406,2008,0,0,83,26.820553,30.802498
34369,2008,0,0,200,26.820553,30.802498
34458,2008,0,0,2,30.597246,30.987632
34420,2008,0,0,48,30.597246,30.987632
34630,2008,0,0,51,30.597246,30.987632
34417,2008,0,0,1,30.78004,30.991133
34532,2008,0,0,1,30.78004,30.991133
34479,2008,0,0,1,31.558247,31.085148
34551,2008,0,0,1,30.446042,31.181203
34554,2008,0,0,2,30.446042,31.181203
34550,2008,0,0,2,30.446042,31.181203
34553,2008,0,0,4,30.446042,31.181203
34549,2008,0,0,17,30.446042,31.181203
34431,2008,0,0,1,24.088938,32.899829
34453,2008,0,0,1,24.088938,32.899829
34462,2008,0,0,1,24.088938,32.899829
34484,2008,0,0,1,24.088938,32.899829
34556,2008,0,0,1,24.088938,32.899829
34576,2008,0,0,1,24.088938,32.899829
34583,2008,0,0,1,24.088938,32.899829
34374,2008,0,0,1,24.088938,32.899829
34384,2008,0,0,1,24.088938,32.899829
34412,2008,0,0,2,24.088938,32.899829
34571,2008,0,0,2,24.088938,32.899829
34600,2008,0,0,2,24.088938,32.899829
34634,2008,0,0,1,35.166667,33.366667
34512,2008,0,0,1,34.916667,33.633333
34584,2008,0,0,1,31.280267,34.240191
34476,2008,0,0,2,31.280267,34.240191
34586,2008,0,0,1,30.000473,34.679418
34408,2008,0,0,4,32.183929,35.233453
34401,2008,0,0,28,35.52145,35.7924
34577,2008,0,0,4,36.2941,35.793903
34544,2008,0,0,4,33.223191,43.679291
34548,2008,0,0,4,33.223191,43.679291
34497,2008,0,0,2,39.54864,44.074207
34395,2008,0,0,2,39.54864,44.074207
34499,2008,0,0,1,35.46883,44.39098
34439,2008,0,0,2,-12.8275,45.166244
34356,2008,0,0,21,-12.8275,45.166244
34387,2008,0,0,23,-12.8275,45.166244
34450,2008,0,0,24,-12.8275,45.166244
34389,2008,0,0,1,35.55,45.433333
34429,2008,0,0,30,29.104381,53.045893
34252,2009,0,0,1,27.725499,-18.024301
34253,2009,0,0,1,27.725499,-18.024301
34192,2009,0,0,2,27.725499,-18.024301
34331,2009,4,0,4,14.764504,-17.366029
34285,2009,0,0,1,20.942518,-17.036227
34315,2009,0,0,3,28.291564,-16.62913
34227,2009,0,0,1,28.291564,-16.62913
34247,2009,0,0,1,28.291564,-16.62913
34214,2009,0,0,4,14.497401,-14.452362
34314,2009,0,0,1,29.046854,-13.589973
34313,2009,0,0,25,29.046854,-13.589973
34304,2009,0,0,12,37.22813,-6.890386
34302,2009,0,0,1,36.527061,-6.288596
34251,2009,0,0,1,36.19002,-5.92248
34258,2009,0,0,9,36.19002,-5.92248
34219,2009,0,0,1,35.766667,-5.8
34190,2009,0,0,1,35.766667,-5.8
34280,2009,0,0,1,36.018776,-5.600819
34197,2009,0,0,1,36.018776,-5.600819
34270,2009,0,0,18,36.018776,-5.600819
34288,2009,0,0,25,36.018776,-5.600819
34216,2009,0,0,28,35.913676,-5.418174
34284,2009,0,0,2,36.140751,-5.353585
34281,2009,0,0,2,36.140751,-5.353585
34272,2009,0,0,1,35.888384,-5.324636
34305,2009,0,0,1,35.888384,-5.324636
34246,2009,0,0,1,36.510071,-4.882447
34250,2009,0,0,1,36.510071,-4.882447
34179,2009,0,0,2,37.544271,-4.727753
34177,2009,0,0,13,37.544271,-4.727753
34235,2009,0,0,27,36.697645,-4.443222
34248,2009,0,0,1,36.721261,-4.421266
34196,2009,0,0,1,36.721261,-4.421266
34316,2009,1,0,1,35.249299,-3.937112
34311,2009,0,0,1,37.177336,-3.598557
34312,2009,0,0,1,36.748374,-3.516861
34337,2009,0,0,1,36.748374,-3.516861
34236,2009,0,0,1,55.378051,-3.435973
34332,2009,0,0,1,35.950486,-3.035088
34266,2009,0,0,1,43.263013,-2.934985
34224,2009,0,0,1,54.999424,-1.427406
34289,2009,0,0,1,52.355518,-1.17432
34263,2009,0,0,2,37.992331,-1.130458
34238,2009,1,0,1,37.625683,-0.996584
34264,2009,0,0,2,37.625683,-0.996584
34204,2009,0,0,3,37.625683,-0.996584
34326,2009,0,0,4,35.696944,-0.633056
34336,2009,0,0,14,35.696944,-0.633056
34188,2009,0,0,1,51.47238,-0.45094
34178,2009,0,0,5,39.469908,-0.376288
34319,2009,0,0,12,35.85,-0.316667
34211,2009,0,0,1,51.511214,-0.119824
34271,2009,0,0,1,38.77474,0.08519
34333,2009,0,0,1,38.77474,0.08519
34299,2009,0,0,2,38.77474,0.08519
34298,2009,0,2,2,38.77474,0.08519
34186,2009,0,0,16,35.939838,0.089767
34202,2009,0,0,1,51.488623,0.461426
34257,2009,0,0,1,50.95129,1.858686
34185,2009,0,0,1,50.95129,1.858686
34203,2009,0,0,1,50.95129,1.858686
34329,2009,0,0,1,50.95129,1.858686
54537,2009,1,0,1,50.95129,1.858686
34262,2009,0,0,1,41.385064,2.173403
34276,2009,0,0,1,41.385064,2.173403
34278,2009,0,0,1,48.856614,2.352222
36504,2009,0,0,1,48.856614,2.352222
34310,2009,0,0,1,51.03456,2.375202
34277,2009,0,0,1,51.01792,2.440483
34295,2009,14,0,14,36.752887,3.042048
34241,2009,0,0,12,36.902859,7.755543
34194,2009,0,0,1,45.320227,8.418573
34330,2009,0,0,1,60.472024,8.468946
34275,2009,0,0,1,40.120875,9.012893
34182,2009,0,0,1,45.465454,9.186516
34269,2009,0,0,1,45.698264,9.67727
34180,2009,0,0,1,53.551085,9.993682
34317,2009,0,0,8,36.81881,10.16596
34325,2009,0,0,30,36.81881,10.16596
34230,2009,0,0,1,49.45203,11.07675
34239,2009,0,0,1,36.828221,11.940496
34296,2009,0,0,1,45.440847,12.315515
34255,2009,0,0,1,41.892916,12.48252
34301,2009,0,0,1,41.892916,12.48252
34232,2009,0,0,1,35.508622,12.59292
34320,2009,0,0,1,35.508622,12.59292
34322,2009,0,0,1,35.508622,12.59292
34321,2009,0,0,1,35.508622,12.59292
34290,2009,0,0,2,35.508622,12.59292
34308,2009,0,0,2,35.508622,12.59292
34323,2009,0,0,8,35.508622,12.59292
34300,2009,0,0,67,35.508622,12.59292
34234,2009,0,0,72,35.508622,12.59292
34254,2009,0,0,1,50.900875,12.765471
34231,2009,0,0,1,50.985315,12.974056
34292,2009,0,0,300,32.876174,13.187507
34293,2009,0,0,500,32.876174,13.187507
34334,2009,0,0,1,59.729407,13.235402
34261,2009,0,0,1,43.61583,13.518915
34294,2009,0,0,1,43.61583,13.518915
34226,2009,0,0,3,43.61583,13.518915
34207,2009,0,0,1,37.599994,14.015356
34286,2009,1,0,1,37.599994,14.015356
34279,2009,0,0,1,37.490112,14.062893
34213,2009,0,0,6,37.074153,14.240354
34267,2009,0,0,7,37.074153,14.240354
34229,2009,0,0,1,35.937496,14.375416
34198,2009,0,0,10,35.88301,14.493757
34208,2009,0,0,1,36.729861,14.849113
34324,2009,0,0,1,38.193814,15.554015
34218,2009,0,0,1,48.208174,16.373819
34274,2009,0,0,1,60.67488,17.141273
34335,2009,0,0,300,26.3351,17.228331
34303,2009,0,0,11,26.3351,17.228331
34223,2009,0,0,1,40.632728,17.941762
34233,2009,0,0,1,40.632728,17.941762
34184,2009,0,0,1,47.162494,19.503304
